x1,x2,x3,x4,x5,x6
1.0,1,"[0, 0]",1,2,1
1.0,1,"[0, 0]",2,3,2
1.0,1,"[0, 0]",3,4,3
1.0,1,"[0, 0]",4,4,40
1.0,2,"[0, 0]",1,1,41
1.0,1,"[0, 0]",4,3,3
1.0,2,"[0, 0]",1,1,4
1.0,1,"[1, 0]",3,1,2
1.0,1,"[1, 0]",4,3,3
1.0,1,"[1, 0]",4,4,40
1.0,1,"[1, 0]",3,4,3
1.0,1,"[0, 0]",3,1,2
1.0,1,"[0, 0]",3,4,3
1.0,1,"[0, 0]",3,4,40
1.0,1,"[0, 0]",4,3,42
1.0,2,"[0, 0]",1,1,4
1.0,2,"[0, 0]",1,1,43
1.0,2,"[0, 0]",1,1,4
1.0,2,"[0, 0]",1,1,44
1.0,1,"[1, 0]",4,1,2
1.0,1,"[1, 0]",4,3,42
1.0,1,"[1, 0]",3,4,40
1.0,1,"[1, 0]",3,4,3
1.0,1,"[0, 0]",4,1,2
1.0,1,"[0, 0]",3,3,3
1.0,1,"[0, 0]",3,4,2
1.0,2,"[0, 0]",1,1,44
1.0,1,"[1, 0]",3,4,2
1.0,1,"[1, 0]",3,3,3
1.0,1,"[1, 0]",2,3,2
1.0,1,"[1, 0]",1,2,1
1.0,2,"[0, 0]",1,1,5
1.0,2,"[0, 0]",1,1,6
1.0,2,"[0, 0]",1,1,5
1.0,2,"[0, 0]",1,1,7
1.0,1,"[0, 0]",2,3,3
1.0,1,"[0, 0]",2,4,8
1.0,2,"[0, 0]",1,1,45
1.0,1,"[1, 0]",4,3,8
1.0,1,"[0, 0]",4,3,8
1.0,1,"[1, 0]",2,4,8
1.0,1,"[1, 0]",2,3,3
1.0,2,"[0, 0]",1,1,9
1.0,2,"[0, 0]",1,1,10
1.0,2,"[0, 0]",1,1,11
1.0,2,"[0, 0]",1,1,12
1.0,1,"[0, 0]",2,4,8
1.0,1,"[1, 0]",4,3,46
1.0,1,"[0, 0]",4,3,46
1.0,2,"[0, 0]",1,1,38
1.0,2,"[0, 0]",1,1,47
1.0,2,"[0, 0]",1,1,38
1.0,1,"[1, 0]",2,4,8
1.0,1,"[1, 0]",2,3,8
1.0,1,"[0, 0]",2,3,8
1.0,1,"[1, 0]",4,3,48
1.0,1,"[0, 0]",4,3,48
1.0,2,"[0, 0]",1,1,11
1.0,2,"[0, 0]",1,1,11
1.0,2,"[0, 0]",1,1,49
1.0,1,"[0, 0]",3,3,40
1.0,2,"[0, 0]",1,1,41
1.0,1,"[0, 0]",3,4,3
1.0,1,"[1, 0]",3,4,3
1.0,1,"[1, 0]",3,3,40
1.0,2,"[0, 0]",1,1,12
1.0,1,"[0, 0]",2,3,8
1.0,1,"[1, 0]",3,4,50
1.0,1,"[0, 0]",3,4,50
1.0,2,"[0, 0]",1,1,51
1.0,2,"[0, 0]",1,1,43
1.0,1,"[1, 0]",2,3,8
1.0,1,"[0, 0]",3,4,13
1.0,2,"[0, 0]",1,1,52
