x1,x2,x3,x4,x5,x6
1.0,1,"[0, 0]",1,2,1
1.0,1,"[0, 0]",2,3,2
1.0,1,"[0, 0]",3,4,3
1.0,1,"[0, 0]",4,5,40
1.0,1,"[0, 0]",5,5,107
1.0,2,"[0, 0]",1,1,108
1.0,1,"[0, 0]",5,4,40
1.0,2,"[0, 0]",1,1,41
1.0,1,"[0, 0]",4,3,3
1.0,1,"[0, 0]",4,5,40
1.0,1,"[0, 0]",4,5,107
1.0,1,"[0, 0]",5,4,109
1.0,2,"[0, 0]",1,1,41
1.0,2,"[0, 0]",1,1,110
1.0,2,"[0, 0]",1,1,41
1.0,2,"[0, 0]",1,1,111
1.0,1,"[0, 0]",5,3,3
1.0,1,"[0, 0]",4,4,40
1.0,1,"[0, 0]",4,5,3
1.0,2,"[0, 0]",1,1,111
1.0,2,"[0, 0]",1,1,4
1.0,1,"[0, 0]",3,1,2
1.0,1,"[0, 0]",3,4,3
1.0,1,"[0, 0]",3,4,40
1.0,1,"[0, 0]",4,5,42
1.0,2,"[0, 0]",1,1,112
1.0,1,"[0, 0]",5,3,42
1.0,2,"[0, 0]",1,1,4
1.0,2,"[0, 0]",1,1,43
1.0,2,"[0, 0]",1,1,4
1.0,2,"[0, 0]",1,1,44
1.0,1,"[0, 0]",3,5,3
1.0,1,"[0, 0]",5,4,113
1.0,2,"[0, 0]",1,1,43
1.0,2,"[0, 0]",1,1,114
1.0,2,"[0, 0]",1,1,43
1.0,2,"[0, 0]",1,1,112
1.0,1,"[0, 0]",3,5,3
1.0,1,"[0, 0]",5,4,3
1.0,1,"[0, 0]",4,3,42
1.0,1,"[0, 0]",4,1,2
1.0,1,"[0, 0]",4,5,115
1.0,2,"[0, 0]",1,1,110
1.0,2,"[0, 0]",1,1,116
1.0,2,"[0, 0]",1,1,117
1.0,1,"[0, 0]",4,4,107
1.0,2,"[0, 0]",1,1,108
1.0,1,"[0, 0]",4,5,40
1.0,2,"[0, 0]",1,1,4
1.0,2,"[0, 0]",1,1,44
1.0,1,"[0, 0]",4,3,42
1.0,1,"[0, 0]",5,4,118
1.0,2,"[0, 0]",1,1,4
1.0,1,"[0, 0]",5,1,2
1.0,1,"[0, 0]",4,3,3
1.0,1,"[0, 0]",3,5,2
1.0,2,"[0, 0]",1,1,117
1.0,1,"[0, 0]",3,4,3
1.0,1,"[0, 0]",4,5,2
1.0,1,"[0, 0]",3,3,3
1.0,1,"[0, 0]",3,4,2
1.0,2,"[0, 0]",1,1,44
1.0,1,"[0, 0]",5,4,119
1.0,2,"[0, 0]",1,1,44
1.0,2,"[0, 0]",1,1,120
1.0,2,"[0, 0]",1,1,44
1.0,2,"[0, 0]",1,1,5
1.0,2,"[0, 0]",1,1,6
1.0,2,"[0, 0]",1,1,5
1.0,2,"[0, 0]",1,1,7
1.0,1,"[0, 0]",2,3,3
1.0,1,"[0, 0]",2,4,8
1.0,2,"[0, 0]",1,1,45
1.0,1,"[0, 0]",4,3,8
