x1,x2,x3,x4,x5,x6
1.0,1,"[0, 0]",1,2,1
1.0,1,"[0, 0]",2,3,2
1.0,1,"[0, 0]",3,4,13
1.0,1,"[0, 0]",4,5,40
1.0,1,"[0, 0]",5,5,41
1.0,2,"[0, 0]",1,1,44
1.0,1,"[0, 0]",5,4,40
1.0,2,"[0, 0]",1,1,48
1.0,1,"[0, 0]",4,3,13
1.0,1,"[0, 0]",4,5,40
1.0,1,"[0, 0]",4,5,41
1.0,1,"[0, 0]",5,4,49
1.0,2,"[0, 0]",1,1,48
1.0,2,"[0, 0]",1,1,51
1.0,2,"[0, 0]",1,1,48
1.0,2,"[0, 0]",1,1,52
1.0,1,"[0, 0]",5,3,13
1.0,1,"[0, 0]",4,4,40
1.0,1,"[0, 0]",4,5,13
1.0,2,"[0, 0]",1,1,52
1.0,2,"[0, 0]",1,1,14
1.0,1,"[0, 0]",3,1,2
1.0,1,"[0, 0]",3,4,13
1.0,1,"[0, 0]",3,4,40
1.0,1,"[0, 0]",4,5,61
1.0,2,"[0, 0]",1,1,62
1.0,1,"[0, 0]",5,3,61
1.0,2,"[0, 0]",1,1,14
1.0,2,"[0, 0]",1,1,66
1.0,2,"[0, 0]",1,1,14
1.0,2,"[0, 0]",1,1,67
1.0,1,"[0, 0]",3,5,13
1.0,1,"[0, 0]",5,4,68
1.0,2,"[0, 0]",1,1,66
1.0,2,"[0, 0]",1,1,70
1.0,2,"[0, 0]",1,1,66
1.0,2,"[0, 0]",1,1,62
1.0,1,"[0, 0]",3,5,13
1.0,1,"[0, 0]",5,4,13
1.0,1,"[0, 0]",4,3,61
1.0,1,"[0, 0]",4,1,2
1.0,1,"[0, 0]",4,5,76
1.0,2,"[0, 0]",1,1,51
1.0,2,"[0, 0]",1,1,74
1.0,2,"[0, 0]",1,1,78
1.0,1,"[0, 0]",4,4,41
1.0,2,"[0, 0]",1,1,44
1.0,1,"[0, 0]",4,5,40
1.0,2,"[0, 0]",1,1,14
1.0,2,"[0, 0]",1,1,67
1.0,1,"[0, 0]",4,3,61
1.0,1,"[0, 0]",5,4,81
1.0,2,"[0, 0]",1,1,14
1.0,1,"[0, 0]",5,1,2
1.0,1,"[0, 0]",4,3,13
1.0,1,"[0, 0]",3,5,2
1.0,2,"[0, 0]",1,1,78
1.0,1,"[0, 0]",3,4,13
1.0,1,"[0, 0]",4,5,2
1.0,1,"[0, 0]",3,3,13
1.0,1,"[0, 0]",3,4,2
1.0,2,"[0, 0]",1,1,67
1.0,1,"[0, 0]",5,4,91
1.0,2,"[0, 0]",1,1,67
1.0,2,"[0, 0]",1,1,80
1.0,2,"[0, 0]",1,1,67
1.0,2,"[0, 0]",1,1,3
1.0,2,"[0, 0]",1,1,4
1.0,2,"[0, 0]",1,1,3
1.0,2,"[0, 0]",1,1,5
1.0,1,"[0, 0]",2,3,13
1.0,1,"[0, 0]",2,4,15
1.0,2,"[0, 0]",1,1,96
1.0,1,"[0, 0]",4,3,15
