x1,x2,x3,x4,x5,x6
1.0,1,"[0, 0]",1,2,1
1.0,1,"[0, 0]",2,3,2
1.0,1,"[0, 0]",3,4,13
1.0,1,"[0, 0]",4,4,40
1.0,2,"[0, 0]",1,1,48
1.0,1,"[0, 0]",4,3,13
1.0,2,"[0, 0]",1,1,14
1.0,1,"[1, 0]",3,1,2
1.0,1,"[1, 0]",4,3,13
1.0,1,"[1, 0]",4,4,40
1.0,1,"[1, 0]",3,4,13
1.0,1,"[0, 0]",3,1,2
1.0,1,"[0, 0]",3,4,13
1.0,1,"[0, 0]",3,4,40
1.0,1,"[0, 0]",4,3,61
1.0,2,"[0, 0]",1,1,14
1.0,2,"[0, 0]",1,1,66
1.0,2,"[0, 0]",1,1,14
1.0,2,"[0, 0]",1,1,67
1.0,1,"[1, 0]",4,1,2
1.0,1,"[1, 0]",4,3,61
1.0,1,"[1, 0]",3,4,40
1.0,1,"[1, 0]",3,4,13
1.0,1,"[0, 0]",4,1,2
1.0,1,"[0, 0]",3,3,13
1.0,1,"[0, 0]",3,4,2
1.0,2,"[0, 0]",1,1,67
1.0,1,"[1, 0]",3,4,2
1.0,1,"[1, 0]",3,3,13
1.0,1,"[1, 0]",2,3,2
1.0,1,"[1, 0]",1,2,1
1.0,2,"[0, 0]",1,1,3
1.0,2,"[0, 0]",1,1,4
1.0,2,"[0, 0]",1,1,3
1.0,2,"[0, 0]",1,1,5
1.0,1,"[0, 0]",2,3,13
1.0,1,"[0, 0]",2,4,15
1.0,2,"[0, 0]",1,1,96
1.0,1,"[1, 0]",4,3,15
1.0,1,"[0, 0]",4,3,15
1.0,1,"[1, 0]",2,4,15
1.0,1,"[1, 0]",2,3,13
1.0,2,"[0, 0]",1,1,16
1.0,2,"[0, 0]",1,1,17
1.0,2,"[0, 0]",1,1,18
1.0,2,"[0, 0]",1,1,19
1.0,1,"[0, 0]",2,4,15
1.0,1,"[1, 0]",4,3,107
1.0,1,"[0, 0]",4,3,107
1.0,2,"[0, 0]",1,1,39
1.0,2,"[0, 0]",1,1,112
1.0,2,"[0, 0]",1,1,39
1.0,1,"[1, 0]",2,4,15
1.0,1,"[1, 0]",2,3,15
1.0,1,"[0, 0]",2,3,15
1.0,1,"[1, 0]",4,3,125
1.0,1,"[0, 0]",4,3,125
1.0,2,"[0, 0]",1,1,18
1.0,2,"[0, 0]",1,1,18
1.0,2,"[0, 0]",1,1,130
1.0,1,"[0, 0]",3,3,40
1.0,2,"[0, 0]",1,1,48
1.0,1,"[0, 0]",3,4,13
1.0,1,"[1, 0]",3,4,13
1.0,1,"[1, 0]",3,3,40
1.0,2,"[0, 0]",1,1,19
1.0,1,"[0, 0]",2,3,15
1.0,1,"[1, 0]",3,4,138
1.0,1,"[0, 0]",3,4,138
1.0,2,"[0, 0]",1,1,143
1.0,2,"[0, 0]",1,1,66
1.0,1,"[1, 0]",2,3,15
1.0,1,"[0, 0]",3,4,20
1.0,2,"[0, 0]",1,1,175
