x1,x2,x3,x4,x5,x6
1.0,1,"[1, 0, 0]",1,2,1
1.0,1,"[1, 0, 0]",2,3,3
1.0,1,"[0, 0, 0]",3,4,8
1.0,1,"[0, 0, 0]",4,4,20
1.0,2,"[0, 0, 0]",1,1,21
1.0,1,"[0, 0, 0]",4,3,8
1.0,2,"[0, 0, 0]",1,1,9
1.0,1,"[0, 0, 0]",3,2,3
1.0,1,"[0, 0, 0]",3,4,8
1.0,1,"[0, 0, 0]",3,4,20
1.0,1,"[0, 0, 0]",4,3,22
1.0,2,"[0, 0, 0]",1,1,9
1.0,2,"[0, 0, 0]",1,1,23
1.0,2,"[0, 0, 0]",1,1,9
1.0,2,"[0, 0, 0]",1,1,24
1.0,1,"[0, 0, 0]",4,2,3
1.0,1,"[0, 0, 0]",3,3,8
1.0,1,"[0, 0, 0]",3,4,3
1.0,2,"[0, 0, 0]",1,1,24
1.0,1,"[0, 0, 0]",2,3,3
1.0,1,"[1, 0, 0]",3,4,8
1.0,1,"[1, 0, 0]",4,4,20
1.0,1,"[1, 0, 0]",4,3,8
1.0,1,"[1, 0, 0]",3,2,3
1.0,1,"[1, 0, 0]",3,4,8
1.0,1,"[1, 0, 0]",3,4,20
1.0,1,"[1, 0, 0]",4,3,22
1.0,1,"[1, 0, 0]",4,2,3
1.0,1,"[1, 0, 0]",3,3,8
1.0,1,"[1, 0, 0]",3,4,3
1.0,2,"[0, 0, 0]",1,1,4
1.0,1,"[0, 0, 0]",2,1,1
1.0,1,"[1, 0, 0]",2,1,1
1.0,1,"[1, 0, 0]",2,3,3
1.0,1,"[0, 0, 0]",2,3,8
1.0,1,"[0, 0, 0]",3,4,10
1.0,2,"[0, 0, 0]",1,1,25
1.0,1,"[0, 0, 0]",4,2,10
1.0,2,"[0, 0, 0]",1,1,4
1.0,2,"[0, 0, 0]",1,1,11
1.0,2,"[0, 0, 0]",1,1,4
1.0,2,"[0, 0, 0]",1,1,12
1.0,1,"[0, 0, 0]",2,3,3
1.0,1,"[1, 0, 0]",2,3,8
1.0,1,"[1, 0, 0]",3,4,10
1.0,1,"[1, 0, 0]",4,2,10
1.0,1,"[1, 0, 0]",2,4,3
1.0,1,"[0, 0, 0]",4,3,26
1.0,2,"[0, 0, 0]",1,1,11
1.0,2,"[0, 0, 0]",1,1,27
1.0,2,"[0, 0, 0]",1,1,11
1.0,2,"[0, 0, 0]",1,1,25
