x1,x2,x3,x4,x5,x6
1.0,2,"[0, 0, 0]",1,1,78
1.0,1,"[0, 0, 0]",3,4,54
1.0,1,"[0, 0, 0]",3,4,79
1.0,2,"[0, 0, 0]",1,1,73
1.0,2,"[0, 0, 0]",1,1,57
1.0,2,"[0, 0, 0]",1,1,80
1.0,2,"[0, 0, 0]",1,1,55
1.0,1,"[0, 0, 0]",3,5,20
1.0,1,"[0, 0, 0]",5,4,26
1.0,1,"[0, 0, 0]",4,3,56
1.0,2,"[0, 0, 0]",1,1,21
1.0,2,"[0, 0, 0]",1,1,81
1.0,1,"[0, 0, 0]",3,2,10
1.0,1,"[0, 0, 0]",4,1,1
1.0,2,"[0, 0, 0]",1,1,81
1.0,2,"[0, 0, 0]",1,1,30
1.0,1,"[0, 0, 0]",3,4,28
1.0,1,"[0, 0, 0]",4,5,82
1.0,2,"[0, 0, 0]",1,1,83
1.0,2,"[0, 0, 0]",1,1,69
1.0,2,"[0, 0, 0]",1,1,84
1.0,1,"[0, 0, 0]",4,3,60
1.0,2,"[0, 0, 0]",1,1,23
1.0,1,"[0, 0, 0]",4,5,28
1.0,2,"[0, 0, 0]",1,1,76
1.0,2,"[0, 0, 0]",1,1,4
1.0,1,"[0, 0, 0]",4,3,31
1.0,1,"[0, 0, 0]",5,4,85
1.0,2,"[0, 0, 0]",1,1,4
1.0,1,"[0, 0, 0]",3,4,86
1.0,2,"[0, 0, 0]",1,1,84
1.0,2,"[0, 0, 0]",1,1,69
1.0,1,"[0, 0, 0]",5,4,31
1.0,2,"[0, 0, 0]",1,1,70
1.0,1,"[0, 0, 0]",4,3,20
1.0,1,"[0, 0, 0]",3,5,8
1.0,1,"[0, 0, 0]",3,4,20
1.0,2,"[0, 0, 0]",1,1,58
1.0,1,"[0, 0, 0]",4,5,8
1.0,2,"[0, 0, 0]",1,1,58
1.0,2,"[0, 0, 0]",1,1,12
1.0,1,"[0, 0, 0]",5,1,1
1.0,1,"[0, 0, 0]",2,2,3
1.0,1,"[0, 0, 0]",2,3,1
1.0,2,"[0, 0, 0]",1,1,12
1.0,1,"[0, 0, 0]",4,5,32
1.0,2,"[0, 0, 0]",1,1,87
1.0,1,"[0, 0, 0]",5,3,32
1.0,2,"[0, 0, 0]",1,1,12
1.0,2,"[0, 0, 0]",1,1,33
1.0,2,"[0, 0, 0]",1,1,12
1.0,2,"[0, 0, 0]",1,1,87
1.0,1,"[0, 0, 0]",4,3,32
1.0,2,"[0, 0, 0]",1,1,88
1.0,2,"[0, 0, 0]",1,1,12
1.0,1,"[0, 0, 0]",4,3,32
1.0,1,"[0, 0, 0]",5,4,89
1.0,2,"[0, 0, 0]",1,1,12
1.0,1,"[0, 0, 0]",3,5,1
1.0,2,"[0, 0, 0]",1,1,81
1.0,1,"[0, 0, 0]",4,5,1
1.0,1,"[0, 0, 0]",3,4,1
1.0,2,"[0, 0, 0]",1,1,30
1.0,1,"[0, 0, 0]",5,4,90
1.0,2,"[0, 0, 0]",1,1,30
1.0,2,"[0, 0, 0]",1,1,80
1.0,2,"[0, 0, 0]",1,1,30
1.0,1,"[0, 0, 0]",3,2,3
1.0,1,"[0, 0, 0]",4,2,3
1.0,1,"[0, 0, 0]",2,5,1
1.0,1,"[0, 0, 0]",2,3,3
1.0,1,"[0, 0, 0]",2,4,3
1.0,1,"[0, 0, 0]",4,3,3
1.0,1,"[0, 0, 0]",3,2,3
1.0,1,"[0, 0, 0]",2,4,1
1.0,1,"[0, 0, 0]",2,3,3
1.0,1,"[0, 0, 0]",1,2,1
1.0,1,"[1, 0, 0]",2,3,3
1.0,1,"[1, 0, 0]",3,4,8
1.0,1,"[1, 0, 0]",4,5,20
1.0,1,"[1, 0, 0]",5,5,54
1.0,1,"[1, 0, 0]",5,4,20
1.0,1,"[1, 0, 0]",4,3,8
1.0,1,"[1, 0, 0]",4,5,20
1.0,1,"[1, 0, 0]",4,5,54
1.0,1,"[1, 0, 0]",5,4,56
1.0,1,"[1, 0, 0]",5,3,8
1.0,1,"[1, 0, 0]",4,4,20
1.0,1,"[1, 0, 0]",4,5,8
1.0,1,"[1, 0, 0]",3,2,3
1.0,1,"[1, 0, 0]",3,4,8
1.0,1,"[1, 0, 0]",3,4,20
1.0,1,"[1, 0, 0]",4,5,22
1.0,1,"[1, 0, 0]",5,3,22
1.0,1,"[1, 0, 0]",3,5,8
1.0,1,"[1, 0, 0]",5,4,60
1.0,1,"[1, 0, 0]",3,5,8
1.0,1,"[1, 0, 0]",5,4,8
1.0,1,"[1, 0, 0]",4,3,22
1.0,1,"[1, 0, 0]",4,2,3
1.0,1,"[1, 0, 0]",4,5,62
1.0,1,"[1, 0, 0]",4,4,54
1.0,1,"[1, 0, 0]",4,5,20
1.0,1,"[1, 0, 0]",4,3,22
1.0,1,"[1, 0, 0]",5,4,65
1.0,1,"[1, 0, 0]",5,2,3
1.0,1,"[1, 0, 0]",4,3,8
1.0,1,"[1, 0, 0]",3,5,3
1.0,1,"[1, 0, 0]",3,4,8
1.0,1,"[1, 0, 0]",4,5,3
1.0,1,"[1, 0, 0]",3,3,8
1.0,1,"[1, 0, 0]",3,4,3
1.0,1,"[1, 0, 0]",5,4,66
1.0,1,"[1, 0, 0]",2,1,1
1.0,1,"[1, 0, 0]",2,3,3
1.0,1,"[1, 0, 0]",2,3,8
1.0,1,"[1, 0, 0]",3,4,10
