Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,25.0,3,true,false,1.0e-5,1.0,100,4.0,2,0.5077174731089646,0.00020546993382418511,0.4088718416112452,8.537604970349462e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,102,4.0,2,-0.009369727987313484,1.1710544543138276e-5,-0.016959970057727328,2.8145956488423823e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,111,4.0,2,0.0059826355601586955,0.00013374482491193014,0.27442971656531306,2.8879197915161845e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,110,4.0,2,0.26622284567637144,0.0002370976986267423,0.8999318980561272,4.922213589411435e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,120,4.0,2,-9.201492847378727,0.005571617469973494,0.4177829541025472,0.00036489593422523044
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,200,4.0,2,0.17150587391611413,0.00042354765654587857,0.400468569485229,7.815030104077933e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,201,4.0,2,-0.03242304364188255,0.0006918679157695702,0.07700590393554468,6.286091298408489e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,210,4.0,2,-7.710328865999041,0.015247096117452457,0.8404547130231929,0.001678780810807264
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,101,4.0,2,0.031120150276926647,2.0774045875702754e-5,-0.0628009634957388,9.688752717285482e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,300,4.0,2,-1.62416387387932,0.0237293566011034,0.2905590082416366,0.003724453367902928
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,100,4.0,2,0.49713291796712816,6.211934245833905e-5,0.4020865843080865,2.6606742268187052e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,4.0,2,-0.020566811993408922,1.0281323264698281e-5,-0.01683424739224061,2.687051586304296e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,4.0,2,0.0019829881803528687,0.00011360687283919347,0.2578596352777031,2.4966723561694346e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,4.0,2,0.26281127295359086,0.00020931762607136477,0.867949075048695,4.635136727016504e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,4.0,2,-6.5581594768423885,0.004764984663285021,0.4162599878192593,0.0003432634698517526
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,4.0,2,0.16560653156486388,0.00030933559831127416,0.36967191538932503,6.135113144951363e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,4.0,2,-0.01977407896018231,0.0003083857441936923,0.06704381907105425,3.857949332743756e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,4.0,2,-5.2125093371740885,0.00971916337755409,0.8083583660623235,0.0010426678379269049
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,4.0,2,0.015409713897359135,1.8754615471776443e-5,-0.06258954177416874,9.418501590211449e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,4.0,2,-1.027808954828516,0.00861619875345576,0.26455026085186006,0.0012977088242498553
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,4.0,2,0.4651998098460845,5.686866952632251e-5,0.3815864321194587,2.4452992273871653e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,4.0,2,-0.042447257334544686,2.4766183918186595e-5,-0.01577778238553754,7.442452139326172e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,4.0,2,-0.016149525022031368,0.000252631925780274,0.21225902713633513,6.152359471627682e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,4.0,2,0.23808894735835026,0.0005077385663599738,0.7744688620170569,0.00012466346292213222
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,4.0,2,-2.889326655424846,0.01065669625724953,0.4035036412656051,0.0009427388518518726
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,4.0,2,0.14148274433002075,0.0005735142296560371,0.2876198618144301,0.00012753399256737902
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,4.0,2,0.005530989986685552,0.0004077005143321534,0.043039723245611845,6.542773154301774e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,4.0,2,-1.8798415097271,0.01455674527916461,0.7054147081130835,0.0016987018298953447
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,4.0,2,-0.021170719659188833,4.6254269021729475e-5,-0.06059015228092976,2.7434373771030587e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,4.0,2,-0.3149707363004924,0.008429832674370311,0.20248026162313654,0.0013765549273878888
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,4.0,2,0.3769592757687416,0.0001438026477510279,0.32372393380966036,6.473886229442994e-5
-0.0,-1.0,25.0,3,true,false,1.0e-5,1.0,110,5.0,2,0.3400445727763375,0.005707563670249899,1.2794834228805274,0.0006946760431776938
-0.0,-1.0,25.0,3,true,false,1.0e-5,1.0,200,5.0,2,0.3424233820027743,0.011470968415452963,0.5664694944232178,0.002087466021895788
-0.0,-1.0,25.0,3,true,false,1.0e-5,1.0,101,5.0,2,0.051791244414467925,0.0003250610731190929,-0.14048329873269602,0.0004766504530895933
