Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,120,2.0,2,-0.6560390733556759,0.0001073257161716214,0.05752737995522203,4.286832352000167e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,200,2.0,2,0.029314766382780525,7.414327862548572e-5,0.46814393501193796,7.957977696438646e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,201,2.0,2,-0.036062081209757124,0.00016991928333083705,0.09494913685072434,6.945024150121278e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,210,2.0,2,-1.0575280000823708,0.0007508920342406976,0.2283741659442585,0.0004888879664544451
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,101,2.0,2,0.0263957712095386,4.042642479397015e-6,-0.08907003582967091,1.0031331984181793e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,300,2.0,2,-0.39304991658122823,0.004122033416197348,0.1558701366588766,0.0032001263239692553
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,100,2.0,2,0.30451956896097293,1.2584472432051543e-5,0.7399016691569558,3.555801469791457e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,102,2.0,2,0.004096729743000757,2.3103306301963643e-6,-0.020836519742058218,2.900970008887482e-6
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,111,2.0,2,6.834498463522387e-5,7.876213741133547e-6,0.14963320021914608,1.0208602303653901e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,110,2.0,2,0.03740589362004483,1.5533117421618824e-5,0.550688052173556,2.4585600649621342e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,120,2.0,2,-0.6310408802794106,0.00010200967118161465,0.05754531406238902,4.206492899527535e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,200,2.0,2,0.029790524517070927,6.548463302848617e-5,0.4613360568881505,7.126330591582543e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,201,2.0,2,-0.03380590140797857,0.00011454919070491742,0.09262859381027523,5.2567312218460294e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,210,2.0,2,-1.0070911694602198,0.0006318355575309742,0.22739500623357342,0.00040967953173256654
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,101,2.0,2,0.024470407126277884,3.866953953372746e-6,-0.08908020764316497,1.0081715302469705e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,300,2.0,2,-0.3797622140065485,0.0024108262528216434,0.15053855092609503,0.001841269572707787
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,100,2.0,2,0.30074239023540217,1.2163999006407784e-5,0.7328246889441498,3.48214113074826e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,2.0,2,0.0013901966998551038,2.135804136474526e-6,-0.020787998073644978,2.835322682197442e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,2.0,2,-9.291015801801717e-5,7.337955781183595e-6,0.14549508747637238,9.485518994905267e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,2.0,2,0.03729053306080324,1.4507813020856246e-5,0.542926724480996,2.3269862401237435e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,2.0,2,-0.5856912553978956,9.49091475238628e-5,0.057418616730462946,4.0508379665882e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,2.0,2,0.030583876807357056,5.4848954156066305e-5,0.44800394110339253,6.285294148270107e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,2.0,2,-0.02992417185027831,7.540553903583198e-5,0.08830137199861945,4.017481402525853e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,2.0,2,-0.9181677211280083,0.0005088868989257912,0.22588041505192616,0.0003225858354392557
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,2.0,2,0.020831680761864976,3.6509251506565704e-6,-0.08898504038625951,9.800220386953178e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,2.0,2,-0.3413497156305275,0.0013704569548697672,0.1463583850280088,0.0010393387704603744
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,2.0,2,0.2933893990738545,1.1509904627983455e-5,0.718969894866222,3.337291070781668e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,102,2.0,2,-0.0026594856811590108,1.932143180967631e-6,-0.020645066522424822,2.719599745103085e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,111,2.0,2,-0.000461239802800945,6.703202645419571e-6,0.13913434529352495,8.71434662385148e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,110,2.0,2,0.03687212081162125,1.315850716685808e-5,0.5307199168494734,2.2117469273226125e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,120,2.0,2,-0.5216943265492601,8.718728368036256e-5,0.05714814483431816,3.9598535703530224e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,200,2.0,2,0.0317105595754266,4.540316630648104e-5,0.4275791589046961,5.412482614338681e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,201,2.0,2,-0.023748942976417303,5.087942991507572e-5,0.08168335611481387,3.1128411623030546e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,210,2.0,2,-0.795819799802494,0.0003946353103281387,0.22165634061078035,0.00024828720576522753
-0.0,-0.0,25.0,3,true,false,0.003,1.0,101,2.0,2,0.015265310620892529,3.3773770667672637e-6,-0.08872027436393812,9.537585699984337e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,300,2.0,2,-0.288927473801843,0.0007995495133470994,0.14150748590577145,0.0006203628626338618
-0.0,-0.0,25.0,3,true,false,0.003,1.0,100,2.0,2,0.28187647644927455,1.0734453423930117e-5,0.6972616872567912,3.1555550168406674e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,2.0,2,-0.009485948738893607,1.6653848095510972e-6,-0.02018512061446553,2.536497375753921e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,2.0,2,-0.001454148317460772,5.766135065141488e-6,0.12760843378152403,7.5799881097970345e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,2.0,2,0.035701542224773106,1.1390887096088076e-5,0.5077437230312878,2.0407311767501653e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,2.0,2,-0.4215289276278225,7.426728943275772e-5,0.05637156339762783,3.7668591915293566e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,2.0,2,0.033370823589042274,3.442685747608702e-5,0.3901618227425544,4.367014435736083e-5
