Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,102,4.0,2,-0.009331446701534525,3.7024909587668846e-5,-0.01696010534063322,8.873086214937265e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,111,4.0,2,0.006045615799578615,0.0004229292698867913,0.2744872743130524,9.155096072475923e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,110,4.0,2,0.26579366481419675,0.0007532042801989179,0.8999949548415966,0.00015670354373532904
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,120,4.0,2,-9.181920227293414,0.017487098360357823,0.41901405628341115,0.0011579578309849244
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,200,4.0,2,0.17289383787431115,0.0013359097668320184,0.40088504404533576,0.00024762263265480655
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,201,4.0,2,-0.03184265802390566,0.0022041160924699756,0.07735187732248155,0.0002005712024521396
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,210,4.0,2,-7.7432228214653085,0.047960497786056815,0.8356938088005624,0.0052883327555024754
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,101,4.0,2,0.031228790348064618,6.576366156814703e-5,-0.06285501841622482,3.059915526104183e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,300,4.0,2,-1.6192973041172687,0.07648409494085578,0.2840218632998552,0.011570412261743098
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,100,4.0,2,0.497209693561027,0.00019631347381221078,0.4021432873753765,8.360217022713285e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,4.0,2,-0.020580958619273004,3.288679009884024e-5,-0.01684272952716795,8.466669672458654e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,4.0,2,0.0018834192733338303,0.00036076346447387614,0.2579862651684558,7.883782359455428e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,4.0,2,0.2612903812468501,0.0006704372460536733,0.867937075686021,0.00014567125479999132
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,4.0,2,-6.559147203887873,0.015035439488832432,0.41465746881513293,0.0010866420848286344
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,4.0,2,0.1654918577704536,0.0009750003953098303,0.3696934008205005,0.0001928837468652388
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,4.0,2,-0.019874396522893217,0.0009741757972991267,0.06712839288830037,0.00012217000433382684
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,4.0,2,-5.205351322434313,0.03077659869485878,0.8090751660887405,0.003304070925224028
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,4.0,2,0.01543288389509996,5.852380795620667e-5,-0.06260584024823705,2.9894668905990817e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,4.0,2,-0.9927480828194664,0.027409670844122123,0.26603657654674934,0.004073423293270374
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,4.0,2,0.4652092126851294,0.0001800231146433064,0.3816859782040764,7.867965600867759e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,4.0,2,-0.042447257334544686,2.4766183918186595e-5,-0.01577778238553754,7.442452139326172e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,4.0,2,-0.016149525022031368,0.000252631925780274,0.21225902713633513,6.152359471627682e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,4.0,2,0.23808894735835026,0.0005077385663599738,0.7744688620170569,0.00012466346292213222
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,4.0,2,-2.889326655424846,0.01065669625724953,0.4035036412656051,0.0009427388518518726
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,4.0,2,0.14148274433002075,0.0005735142296560371,0.2876198618144301,0.00012753399256737902
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,4.0,2,0.005530989986685552,0.0004077005143321534,0.043039723245611845,6.542773154301774e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,4.0,2,-1.8798415097271,0.01455674527916461,0.7054147081130835,0.0016987018298953447
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,4.0,2,-0.021170719659188833,4.6254269021729475e-5,-0.06059015228092976,2.7434373771030587e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,4.0,2,-0.3149707363004924,0.008429832674370311,0.20248026162313654,0.0013765549273878888
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,4.0,2,0.3769592757687416,0.0001438026477510279,0.32372393380966036,6.473886229442994e-5
-0.0,-1.0,25.0,3,true,false,1.0e-5,1.0,110,5.0,2,0.3400445727763375,0.005707563670249899,1.2794834228805274,0.0006946760431776938
-0.0,-1.0,25.0,3,true,false,1.0e-5,1.0,200,5.0,2,0.3424233820027743,0.011470968415452963,0.5664694944232178,0.002087466021895788
-0.0,-1.0,25.0,3,true,false,1.0e-5,1.0,101,5.0,2,0.051791244414467925,0.0003250610731190929,-0.14048329873269602,0.0004766504530895933
-0.0,-1.0,25.0,3,true,false,1.0e-5,1.0,100,5.0,2,0.5127874874506541,0.000691593947445634,0.3983150474679919,0.0004972954158408051
-0.0,-1.0,25.0,3,true,false,0.001,1.0,102,5.0,2,0.005694077168441222,1.6074382436332164e-5,0.0005399551179296864,3.6252801989503864e-6
